Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
26 AUG 2026,AGL,EQ,ALLCARGO GLOBAL LIMITED  ,Listed    ,26 AUG 2026,               2.00,         982782096,             14.30,    14073439614.70       
26 AUG 2026,AGNI,SM,AGNI GREEN POWER LTD     ,Listed    ,26 AUG 2026,              10.00,          19534800,             14.80,      289115040.00      
26 AUG 2026,AGRITECH,EQ,AGRI-TECH (INDIA) LIMITED,Listed    ,26 AUG 2026,              10.00,           5940000,            103.35,      613958400.00  
26 AUG 2026,AGROPHOS,EQ,AGRO PHOS INDIA LIMITED  ,Listed    ,26 AUG 2026,              10.00,          20274115,             26.75,      542332576.25  
26 AUG 2026,AGSTRA,BZ,AGS TRANSACT TECH LTD    ,Listed    ,26 AUG 2026,              10.00,         128433076,              1.95,      247875836.70    
26 AUG 2026,AGUL,SM,A G UNIVERSAL LIMITED    ,Listed    ,25 AUG 2026,              10.00,           5484000,             51.00,      279684000.00      
26 AUG 2026,AHCL,EQ,ANLON HEALTHCARE LIMITED ,Listed    ,26 AUG 2026,               2.00,         531515000,             15.10,     8031191650.00      
26 AUG 2026,AHIMSA,ST,AHIMSA INDUSTRIES LTD.   ,Listed    ,21 AUG 2026,              10.00,           5473990,             25.80,      141228942.00    
26 AUG 2026,AHLADA,EQ,AHLADA ENGINEERS LIMITED ,Listed    ,26 AUG 2026,              10.00,          12921000,             37.95,      490351950.00    
26 AUG 2026,AHLEAST,EQ,ASIAN HOTELS (EAST) LTD  ,Listed    ,26 AUG 2026,              10.00,          17291696,            138.65,     2397666567.35   
26 AUG 2026,AHLUCONT,EQ,AHLUWALIA CONT IND LTD   ,Listed    ,26 AUG 2026,               2.00,          66987560,            635.10,    42543799356.00  
26 AUG 2026,AHLWEST,BE,ASIAN HOTELS (WEST) LTD  ,Listed    ,26 AUG 2026,              10.00,          11651210,            521.10,     6071445531.00   
26 AUG 2026,AIAENG,EQ,AIA ENGINEERING LIMITED  ,Listed    ,26 AUG 2026,               2.00,          93320370,           4235.50,   395258427135.00    
26 AUG 2026,AIIL,EQ,AUTHUM INVEST & INFRA LTD,Listed    ,26 AUG 2026,               1.00,         849225500,            561.60,   476925040800.00      
26 AUG 2026,AILIMITED,SM,ABHISHEK INTEGRATIONS LTD,Listed    ,26 AUG 2026,              10.00,          12676140,             17.15,      217395801.00 
26 AUG 2026,AIMTRON,SM,AIMTRON ELECTRONICS LTD  ,Listed    ,26 AUG 2026,              10.00,          20609177,           1648.85,    33981441496.45   
26 AUG 2026,AIRAN,EQ,AIRAN LIMITED            ,Listed    ,26 AUG 2026,               2.00,         125020000,             14.90,     1862798000.00     
26 AUG 2026,AIROLAM,EQ,AIRO LAM LIMITED         ,Listed    ,26 AUG 2026,              10.00,          15002000,             88.00,     1320025980.00   
26 AUG 2026,AISL,SM,ANI INTEGRATED SERV LTD. ,Listed    ,26 AUG 2026,              10.00,          11687200,             55.10,      643964720.00      
26 AUG 2026,AJANTPHARM,EQ,AJANTA PHARMA LIMITED    ,Listed    ,26 AUG 2026,               2.00,         124935624,           3551.80,   443746349323.20
26 AUG 2026,AJAXENGG,EQ,AJAX ENGINEERING LIMITED ,Listed    ,26 AUG 2026,               1.00,         114406800,            581.50,    66527554200.00  
26 AUG 2026,AJMERA,EQ,AJMERA REALTY & INF I LTD,Listed    ,26 AUG 2026,               2.00,         196795650,            117.85,    23194335309.00    
26 AUG 2026,AJOONI,EQ,AJOONI BIOTECH LIMITED   ,Listed    ,26 AUG 2026,               2.00,         172243598,              3.90,      670027596.20    
26 AUG 2026,AKANKSHA,SM,AKANKSHA POWER N INFRA L ,Listed    ,26 AUG 2026,              10.00,          19580520,            130.90,     2563090068.00  
26 AUG 2026,AKASH,EQ,AKASH INFRA-PROJECTS LTD ,Listed    ,26 AUG 2026,              10.00,          16862534,             24.65,      415324212.40     
26 AUG 2026,AKCAPIT,EQ,A K CAPITAL SERVICES LTD.,Permitted ,26 AUG 2026,              10.00,           6600000,           1717.60,    11336160000.00   
26 AUG 2026,AKG,EQ,AKG EXIM LIMITED         ,Listed    ,26 AUG 2026,              10.00,          31776576,              9.60,      304419598.10       
26 AUG 2026,AKI,EQ,AKI INDIA LIMITED        ,Listed    ,26 AUG 2026,               2.00,         103205956,              4.15,      429336776.95       
26 AUG 2026,AKIKO,SM,AKIKO GLOBAL SERVICES L  ,Listed    ,26 AUG 2026,              10.00,          10769600,            412.00,     4437075200.00     
26 AUG 2026,AKSHAR,EQ,AKSHAR SPINTEX LIMITED   ,Listed    ,26 AUG 2026,               1.00,         787468500,              0.40,      330736770.00    
26 AUG 2026,AKSHARCHEM,BE,AKSHARCHEM INDIA LIMITED ,Listed    ,26 AUG 2026,              10.00,           8033099,            350.20,     2813030607.80
26 AUG 2026,AKSHOPTFBR,BE,AKSH OPTIFIBRE  LTD      ,Listed    ,26 AUG 2026,               5.00,         162697971,              7.25,     1182814249.15
26 AUG 2026,AKUMS,EQ,AKUMS DRUGS AND PHARMA L ,Listed    ,26 AUG 2026,               2.00,         157393988,            766.10,   120579534206.80     
26 AUG 2026,ALANKIT,EQ,ALANKIT LIMITED          ,Listed    ,26 AUG 2026,               1.00,         271158100,              8.05,     2185534286.00   
26 AUG 2026,ALBERTDAVD,EQ,ALBERT DAVID LIMITED     ,Listed    ,26 AUG 2026,              10.00,           5707162,            869.70,     4963518791.40
26 AUG 2026,ALCODIS,SM,ALCOKRAFT DISTILLERIE LTD,Listed    ,26 AUG 2026,              10.00,          10250000,             69.00,      707250000.00   
26 AUG 2026,ALEMBICLTD,EQ,ALEMBIC LIMITED          ,Listed    ,26 AUG 2026,               2.00,         256781828,             98.70,    25344366423.60
26 AUG 2026,ALFREDHE,EQ,ALFRED HERBERT INDIA L   ,Permitted ,26 AUG 2026,              10.00,            771429,           2901.80,     2238532672.20  
26 AUG 2026,ALGOQUANT,EQ,ALGOQUANT FINTECH LIMITED,Listed    ,26 AUG 2026,               1.00,         281096028,             65.00,    18265619899.45 
26 AUG 2026,ALICON,EQ,ALICON CASTALLOY LIMITED ,Listed    ,26 AUG 2026,               5.00,          16411840,            691.65,    11351249136.00    
26 AUG 2026,ALIVUS,EQ,ALIVUS LIFE SCIENCES LTD ,Listed    ,26 AUG 2026,               2.00,         122739448,           1360.80,   167023840838.40    
26 AUG 2026,ALKALI,BE,ALKALI METALS LTD        ,Listed    ,26 AUG 2026,              10.00,          10182506,             65.95,      671536270.70    
26 AUG 2026,ALKEM,EQ,ALKEM LABORATORIES LTD.  ,Listed    ,26 AUG 2026,               2.00,         119565000,           5303.50,   634112977500.00     
26 AUG 2026,ALKYLAMINE,EQ,ALKYL AMINES CHEM. LTD   ,Listed    ,26 AUG 2026,               2.00,          51144052,           2089.60,   106870611059.20
26 AUG 2026,ALLCARGO,EQ,ALLCARGO LOGISTICS LTD   ,Listed    ,26 AUG 2026,               2.00,        1497778469,             13.30,    19950409207.10  
26 AUG 2026,ALLDIGI,EQ,ALLDIGI TECH LIMITED     ,Listed    ,26 AUG 2026,              10.00,          15238326,            815.20,    12422283355.20   
26 AUG 2026,ALLETEC,ST,ALL E TECHNOLOGIES LTD   ,Listed    ,26 AUG 2026,              10.00,          20194176,            120.70,     2437437043.20   
26 AUG 2026,ALLTIME,EQ,ALL TIME PLASTICS LIMITED,Listed    ,26 AUG 2026,               2.00,          65507778,            206.20,    13506393668.05   
26 AUG 2026,ALMONDZ,EQ,ALMONDZ GLOBAL SEC LTD   ,Listed    ,26 AUG 2026,               1.00,         174899756,             14.75,     2578022403.45   
26 AUG 2026,ALOKINDS,EQ,ALOK INDUSTRIES LIMITED  ,Listed    ,26 AUG 2026,               1.00,        4965240401,             11.30,    56007911723.30  
26 AUG 2026,ALPA,EQ,ALPA LABORATORIES LTD    ,Listed    ,26 AUG 2026,              10.00,          21040600,             61.45,     1292944870.00      
26 AUG 2026,ALPEXSOLAR,SM,ALPEX SOLAR LIMITED      ,Listed    ,26 AUG 2026,              10.00,          25543000,            875.10,    22352679300.00
26 AUG 2026,ALPHAGEO,BE,ALPHAGEO (INDIA) LIMITED ,Listed    ,26 AUG 2026,              10.00,           6364767,            320.15,     2037743802.70  
26 AUG 2026,ALPINETEX,EQ,ALPINE TEXWORLD LIMITED  ,Listed    ,26 AUG 2026,              10.00,          38247000,             55.75,     2133035190.00 
26 AUG 2026,ALUFLUOR,EQ,ALUFLUORIDE LTD.         ,Permitted ,26 AUG 2026,              10.00,           7820482,            453.80,     3548934731.60  
26 AUG 2026,ALUWIND,SM,ALUWIND INFRA-TECH LTD   ,Listed    ,25 AUG 2026,              10.00,          24847420,             50.20,     1247340484.00   
26 AUG 2026,AMAGI,EQ,AMAGI MEDIA LABS LIMITED ,Listed    ,26 AUG 2026,               5.00,         216338944,            583.90,   126320309401.60     
26 AUG 2026,AMAL,EQ,AMAL LTD.                ,Permitted ,26 AUG 2026,              10.00,          12362662,            745.85,     9220691452.70      
26 AUG 2026,AMANTA,BE,AMANTA HEALTHCARE LIMITED,Listed    ,26 AUG 2026,              10.00,          38829351,            191.05,     7417570921.55    
26 AUG 2026,AMARJOTHI,EQ,AMARJOTHI SPINNING MILL L,Permitted ,26 AUG 2026,              10.00,           6750000,            160.50,     1083375000.00 
26 AUG 2026,AMBAAUTO,SM,AMBA AUTO SALES AND SER L,Listed    ,26 AUG 2026,              10.00,          18324000,            113.95,     2088019800.00  
26 AUG 2026,AMBALALSA,BE,AMBALAL SARABHAI ENT L   ,Permitted ,26 AUG 2026,              10.00,          76633296,             43.35,     3320520715.70 
26 AUG 2026,AMBANIORGO,SM,AMBANI ORGOCHEM LIMITED  ,Listed    ,21 AUG 2026,              10.00,           7658659,            110.10,      843218355.90
26 AUG 2026,AMBER,EQ,AMBER ENTERPRISES (I) LTD,Listed    ,26 AUG 2026,              10.00,          35267767,           7466.00,   263309148422.00     
26 AUG 2026,AMBICAAGAR,EQ,AMBICA AGAR & AROMAINDLTD,Listed    ,26 AUG 2026,              10.00,          17177400,             25.00,      429091452.00
26 AUG 2026,AMBIKCO,EQ,AMBIKA COTTON MILL LTD.  ,Listed    ,26 AUG 2026,              10.00,           5725000,           1639.20,     9384420000.00   
26 AUG 2026,AMBUJACEM,EQ,AMBUJA CEMENTS LTD       ,Listed    ,26 AUG 2026,               2.00,        2484817186,            419.20,  1041635364371.20 
26 AUG 2026,AMCL,SM,ANB METAL CAST LIMITED   ,Listed    ,26 AUG 2026,              10.00,          11834780,            358.00,     4236851240.00      
26 AUG 2026,AMDIND,EQ,AMD INDUSTRIES LIMITED   ,Listed    ,26 AUG 2026,              10.00,          19166749,             52.60,     1007979329.90    
26 AUG 2026,AMEYA,SM,AMEYA PRECISION ENG LTD  ,Listed    ,26 AUG 2026,              10.00,           7500000,            109.45,      820875000.00     
26 AUG 2026,AMIABLE,SM,AMIABLE LOGISTICS (I) LTD,Listed    ,13 AUG 2026,              10.00,           1748200,             65.00,      113633000.00   
26 AUG 2026,AMJLAND,EQ,AMJ LAND HOLDINGS LIMITED,Listed    ,26 AUG 2026,               2.00,          41000000,             38.70,     1585880000.00   
26 AUG 2026,AMNPLST,EQ,AMINES & PLASTICIZERS LTD,Listed    ,26 AUG 2026,               2.00,          55020000,            189.30,    10414185600.00   
26 AUG 2026,AMRUTANJAN,EQ,AMRUTAJAN HEALTH LTD     ,Listed    ,26 AUG 2026,               1.00,          28910630,            527.75,    15257584982.50
26 AUG 2026,ANANDRATHI,EQ,ANAND RATHI WEALTH LTD   ,Listed    ,26 AUG 2026,               5.00,         166041268,           2179.40,   361870339479.20
26 AUG 2026,ANANTAM,IV,ANANTAM HIGHWAYS TRUST   ,Listed    ,26 AUG 2026,             100.00,         217500000,            104.95,    22824450000.00   
26 AUG 2026,ANANTRAJ,EQ,ANANT RAJ LIMITED        ,Listed    ,26 AUG 2026,               2.00,         359876930,            606.35,   218211376505.50  
26 AUG 2026,ANAWIL,SM,ANAWIL WIRE AND ENGIN LTD,Listed    ,26 AUG 2026,              10.00,          24999800,            427.65,    10691164470.00    
26 AUG 2026,ANDHRAPAP,EQ,ANDHRA PAPER LIMITED     ,Listed    ,26 AUG 2026,               2.00,         198850195,             60.45,    12022482789.70 
