Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
18 AUG 2026,AASTHA,EQ,AASTHA SPINTEX LIMITED   ,Listed    ,18 AUG 2026,              10.00,          44142190,             73.05,     3223704135.70    
18 AUG 2026,AATMAJ,SM,AATMAJ HEALTHCARE LIMITED,Listed    ,18 AUG 2026,               5.00,          22600000,             19.00,      429400000.00    
18 AUG 2026,AAVAS,EQ,AAVAS FINANCIERS LIMITED ,Listed    ,18 AUG 2026,              10.00,          79287782,           1388.30,   110075227750.60     
18 AUG 2026,ABAN,BE,ABAN OFFSHORE LTD.       ,Listed    ,18 AUG 2026,               2.00,          58365323,             17.75,     1035400830.00      
18 AUG 2026,ABANSENT,EQ,ABANS ENTERPRISES LTD.   ,Permitted ,18 AUG 2026,               2.00,          69748880,             30.30,     2113391064.00  
18 AUG 2026,ABB,EQ,ABB INDIA LIMITED        ,Listed    ,18 AUG 2026,               2.00,         211908375,           7546.00,  1599060597750.00       
18 AUG 2026,ABBOTINDIA,EQ,ABBOTT INDIA LIMITED     ,Permitted ,18 AUG 2026,              10.00,          21249302,          26580.00,   564806447160.00
18 AUG 2026,ABCAPITAL,EQ,ADITYA BIRLA CAPITAL LTD.,Listed    ,18 AUG 2026,              10.00,        2621853064,            402.00,  1053984931728.00 
18 AUG 2026,ABCOTS,EQ,A B COTSPIN INDIA LIMITED,Listed    ,18 AUG 2026,              10.00,          21963620,            217.40,     4774890988.00    
18 AUG 2026,ABDL,EQ,ALLIED BLEND N DISTILS L ,Listed    ,18 AUG 2026,               2.00,         279710151,            612.60,   171350438502.60      
18 AUG 2026,ABFRL,EQ,ADITYA BIRLA FASHION & RT,Listed    ,18 AUG 2026,              10.00,        1220510115,             54.95,    67091441021.55     
18 AUG 2026,ABHAPOWER,SM,ABHA POWER N STEEL LTD   ,Listed    ,18 AUG 2026,              10.00,          18587830,             25.50,      473989665.00 
18 AUG 2026,ABINFRA,EQ,A B INFRABUILD LIMITED   ,Listed    ,18 AUG 2026,               1.00,         638789360,             12.55,     8029582255.20   
18 AUG 2026,ABLBL,EQ,ADITYA BIRLA LIFES BRAN L,Listed    ,18 AUG 2026,              10.00,        1220521649,             88.70,   108284680699.30     
18 AUG 2026,ABMINTLLTD,BE,ABM INTERNATIONAL LTD    ,Listed    ,18 AUG 2026,              10.00,           9408000,             53.40,      502293120.00
18 AUG 2026,ABMKNO,EQ,A B M KNOWLEDGEWARE LTD. ,Permitted ,18 AUG 2026,               5.00,          20002200,            192.10,     3842422620.00    
18 AUG 2026,ABNINT,IT,A B N INTERCORP LIMITED  ,Listed    ,Not Traded ,              10.00,            419532,            200.00,       83906400.00    
18 AUG 2026,ABREL,EQ,ADITYA BIRLA REAL EST LTD,Listed    ,18 AUG 2026,              10.00,         111695680,           1390.80,   155346351744.00     
18 AUG 2026,ABSLAMC,EQ,ADIT BIRL SUN LIF AMC LTD,Listed    ,18 AUG 2026,               5.00,         289175042,           1013.30,   293021070058.60   
18 AUG 2026,ABSMARINE,ST,ABS MARINE SERVICES LTD  ,Listed    ,18 AUG 2026,              10.00,          24550000,            238.05,     5844127500.00 
18 AUG 2026,ACC,EQ,ACC LIMITED              ,Listed    ,18 AUG 2026,              10.00,         187787263,           1303.80,   244837033499.40       
18 AUG 2026,ACCELYA,EQ,ACCELYA SOLN INDIA LTD   ,Listed    ,18 AUG 2026,              10.00,          14926261,           1130.80,    16878615938.80   
18 AUG 2026,ACCENTMIC,SM,ACCENT MICROCELL LIMITED ,Listed    ,18 AUG 2026,              10.00,          23989020,            594.55,    14262671841.00 
18 AUG 2026,ACCORD,ST,ACCORD SYNERGY LIMITED   ,Listed    ,04 AUG 2026,              10.00,           3872000,            198.35,      768011200.00    
18 AUG 2026,ACCPL,ST,ACCRETION PHARMA LIMITED ,Listed    ,18 AUG 2026,              10.00,          11116000,            200.00,     2223200000.00     
18 AUG 2026,ACCURACY,BE,ACCURACY SHIPPING LIMITED,Listed    ,18 AUG 2026,               1.00,         150560000,              4.65,      700104000.00  
18 AUG 2026,ACE,EQ,ACTION CONST EQUIP LTD   ,Listed    ,18 AUG 2026,               2.00,         119083196,           1184.80,   141089770620.80       
18 AUG 2026,ACEINTEG,EQ,ACE INTEGRATED SOLU. LTD.,Listed    ,18 AUG 2026,              10.00,          10200000,             18.25,      186354000.00  
18 AUG 2026,ACETEC,SM,ACETECH E-COMMERCE LTD   ,Listed    ,14 AUG 2026,              10.00,          16383735,            127.05,     2081553531.75    
18 AUG 2026,ACGL,EQ,AUTOMOBILE CORPN OF GOA L,Permitted ,18 AUG 2026,              10.00,           6088622,           1755.00,    10685531610.00      
18 AUG 2026,ACI,EQ,ARCHEAN CHEMICAL IND LTD ,Listed    ,18 AUG 2026,               2.00,         123458394,            512.90,    63321810282.60       
18 AUG 2026,ACL,EQ,ANDHRA CEMENTS LIMITED   ,Listed    ,18 AUG 2026,              10.00,          92172140,             46.35,     4274022131.80       
18 AUG 2026,ACMESOLAR,EQ,ACME SOLAR HOLDINGS LTD  ,Listed    ,18 AUG 2026,               2.00,         706874336,            371.75,   262780534408.00 
18 AUG 2026,ACSTECH,EQ,A C S TECHNOLOGIES LTD.  ,Permitted ,18 AUG 2026,              10.00,          60681608,             49.90,     3029225871.35   
18 AUG 2026,ACTIVEINFR,SM,ACTIVE INFRASTRUCTURES L ,Listed    ,18 AUG 2026,               5.00,          15015016,            170.00,     2552552720.00
18 AUG 2026,ACUTAAS,EQ,ACUTAAS CHEMICALS LIMITED,Listed    ,18 AUG 2026,               5.00,          81871122,           3391.40,   277657723150.80   
18 AUG 2026,ADANIENSOL,EQ,ADANI ENERGY SOLUTION LTD,Listed    ,18 AUG 2026,              10.00,        1201282642,           1603.00,  1925656075126.00
18 AUG 2026,ADANIENT,EQ,ADANI ENTERPRISES LIMITED,Listed    ,18 AUG 2026,               1.00,        1300905023,           3002.50,  3905967331557.50  
18 AUG 2026,ADANIGREEN,EQ,ADANI GREEN ENERGY LTD   ,Listed    ,18 AUG 2026,              10.00,        1647176155,           1308.00,  2154506410740.00
18 AUG 2026,ADANIPORTS,EQ,ADANI PORT & SEZ LTD     ,Listed    ,18 AUG 2026,               2.00,        2303959098,           1682.40,  3876180786475.20
18 AUG 2026,ADANIPOWER,EQ,ADANI POWER LTD          ,Listed    ,18 AUG 2026,               2.00,       19284694705,            205.60,  3964547537453.90
18 AUG 2026,ADDICTIVE,SM,ADDICTIVE LEARNING TECH L,Listed    ,18 AUG 2026,              10.00,          15909732,             44.40,      706392100.80 
18 AUG 2026,ADDIND,EQ,ADDI INDUSTRIES LTD.     ,Permitted ,18 AUG 2026,               5.00,          10796574,             89.50,      966293373.00    
18 AUG 2026,ADFFOODS,EQ,ADF FOODS LIMITED        ,Listed    ,18 AUG 2026,               2.00,         109863595,            269.60,    29619225212.00  
18 AUG 2026,ADISOFT,SM,ADISOFT TECHNOLOGIES LTD ,Listed    ,18 AUG 2026,              10.00,          16318000,            176.45,     2879311100.00   
18 AUG 2026,ADL,EQ,ARCHIDPLY DECOR LIMITED  ,Listed    ,18 AUG 2026,              10.00,           5566250,             69.05,      384460887.50       
18 AUG 2026,ADOR,EQ,ADOR WELDING LTD         ,Listed    ,18 AUG 2026,              10.00,          17402815,           1562.30,    27188417874.50      
18 AUG 2026,ADROITINFO,EQ,ADROIT INFOTECH LIMITED  ,Listed    ,18 AUG 2026,              10.00,          54177208,             10.35,      561275874.90
18 AUG 2026,ADSL,EQ,ALLIED DIGITAL SERV. LTD ,Listed    ,18 AUG 2026,               5.00,          56568528,            110.40,     6244034120.65      
18 AUG 2026,ADVAIT,EQ,ADVAIT ENRGY TRANSITION L,Listed    ,18 AUG 2026,              10.00,          10943011,           2126.10,    23265935687.10    
18 AUG 2026,ADVANCE,EQ,ADVANCE AGROLIFE LIMITED ,Listed    ,18 AUG 2026,              10.00,          64285720,            117.95,     7583143531.20   
18 AUG 2026,ADVANIHOTR,EQ,ADVANI HOT.& RES.(I) LTD ,Listed    ,18 AUG 2026,               2.00,          92438500,             50.05,     4627471310.00
18 AUG 2026,ADVENTHTL,EQ,ADVENT HOTELS INTERNATI L,Listed    ,18 AUG 2026,              10.00,          53942887,            135.65,     7316813192.70 
18 AUG 2026,ADVENZYMES,EQ,ADVANCED ENZYME TECH LTD ,Listed    ,18 AUG 2026,               2.00,         111976150,            303.00,    33928773450.00
18 AUG 2026,ADVIKCA,EQ,ADVIK CAPITAL LTD.       ,Permitted ,18 AUG 2026,               1.00,         608520425,              1.25,      748480122.75   
18 AUG 2026,AEGISLOG,EQ,AEGIS LOGISTICS LIMITED  ,Listed    ,18 AUG 2026,               1.00,         351000000,           1367.70,   480062700000.00  
18 AUG 2026,AEGISVOPAK,EQ,AEGIS VOPAK TERMINALS LTD,Listed    ,18 AUG 2026,              10.00,        1107991489,            274.80,   304476061177.20
18 AUG 2026,AEPL,EQ,ARTEMIS ELECTRICALS & P L,Listed    ,18 AUG 2026,               1.00,         251036900,             14.90,     3740449810.00      
18 AUG 2026,AEQUS,EQ,AEQUS LIMITED            ,Listed    ,18 AUG 2026,              10.00,         670665635,            259.85,   174272465254.75     
18 AUG 2026,AEROENTER,EQ,AEROFLEX ENTERPRISES LTD ,Listed    ,18 AUG 2026,               2.00,         113085000,            130.90,    14801695650.00 
18 AUG 2026,AEROFLEX,EQ,AEROFLEX INDUSTRIES LTD  ,Listed    ,18 AUG 2026,               2.00,         132330768,            485.85,    64292903632.80  
18 AUG 2026,AERON,SM,AERON COMPOSITE LIMITED  ,Listed    ,18 AUG 2026,              10.00,          17020000,             75.00,     1276500000.00     
18 AUG 2026,AERONEU,EQ,AEROFLEX NEU LIMITED     ,Listed    ,18 AUG 2026,              10.00,          25796000,             81.55,     2104179720.00   
18 AUG 2026,AEROPLANE,EQ,AMIR CHAND JAG KUM (E) L ,Listed    ,18 AUG 2026,              10.00,         103551556,            181.20,    18762506431.65 
18 AUG 2026,AESTHETIK,SM,AESTHETIK ENGINEERS LTD  ,Listed    ,18 AUG 2026,              10.00,          17220175,             71.60,     1232964530.00 
18 AUG 2026,AETHER,EQ,AETHER INDUSTRIES LIMITED,Listed    ,18 AUG 2026,              10.00,         132712576,           1633.60,   216799264153.60    
18 AUG 2026,AFCONS,EQ,AFCONS INFRASTRUCTURE LTD,Listed    ,18 AUG 2026,              10.00,         367784631,            280.25,   103071642837.75    
18 AUG 2026,AFFLE,EQ,AFFLE 3I LIMITED         ,Listed    ,18 AUG 2026,               2.00,         140796384,           1711.30,   240944851939.20     
18 AUG 2026,AFFORDABLE,BE,AFFORD ROBO & AUTO LTD   ,Listed    ,18 AUG 2026,              10.00,          11851105,            164.15,     1945477396.80
18 AUG 2026,AFIL,EQ,AKME FINTRADE (INDIA) LTD,Listed    ,18 AUG 2026,               1.00,         426749960,              9.35,     3994379625.60      
18 AUG 2026,AFSL,EQ,ABANS FINANCIAL SRVCS LTD,Listed    ,18 AUG 2026,               2.00,          50792840,            205.55,    10440468262.00      
18 AUG 2026,AGARIND,EQ,AGARWAL INDS CORP LTD.   ,Listed    ,18 AUG 2026,              10.00,          14957789,            501.10,     7495348067.90   
18 AUG 2026,AGARWALEYE,EQ,DR AGARWALS HEALTH CARE L,Listed    ,18 AUG 2026,               1.00,         316983028,            502.60,   159315669872.80
18 AUG 2026,AGARWALFT,SM,AGARWAL FLOAT GLASS I LTD,Listed    ,18 AUG 2026,              10.00,           7243488,             36.80,      266560358.40 
18 AUG 2026,AGARWALTUF,SM,AGARWAL TOUGH GLASS IND L,Listed    ,18 AUG 2026,              10.00,          17674600,            143.50,     2536305100.00
18 AUG 2026,AGI,EQ,AGI GREENPAC LIMITED     ,Listed    ,18 AUG 2026,               2.00,          64697381,            711.70,    46045126057.70       
18 AUG 2026,AGIIL,EQ,AGI INFRA LIMITED        ,Listed    ,18 AUG 2026,               1.00,         124997388,            292.85,    36605485075.80     
18 AUG 2026,AGL,EQ,ALLCARGO GLOBAL LIMITED  ,Listed    ,18 AUG 2026,               2.00,         982782096,             13.25,    13021862772.00       
18 AUG 2026,AGNI,SM,AGNI GREEN POWER LTD     ,Listed    ,18 AUG 2026,              10.00,          19534800,             15.25,      297905700.00      
18 AUG 2026,AGRITECH,EQ,AGRI-TECH (INDIA) LIMITED,Listed    ,18 AUG 2026,              10.00,           5940000,            101.85,      604929600.00  
18 AUG 2026,AGROPHOS,EQ,AGRO PHOS INDIA LIMITED  ,Listed    ,18 AUG 2026,              10.00,          20274115,             26.05,      528546178.05  
18 AUG 2026,AGSTRA,BZ,AGS TRANSACT TECH LTD    ,Listed    ,18 AUG 2026,              10.00,         128433076,              2.00,      259434813.50    
18 AUG 2026,AGUL,SM,A G UNIVERSAL LIMITED    ,Listed    ,11 AUG 2026,              10.00,           5484000,             53.65,      294216600.00      
18 AUG 2026,AHCL,EQ,ANLON HEALTHCARE LIMITED ,Listed    ,18 AUG 2026,               2.00,         531515000,             14.65,     7776064450.00      
18 AUG 2026,AHIMSA,ST,AHIMSA INDUSTRIES LTD.   ,Listed    ,12 AUG 2026,              10.00,           5473990,             27.15,      148618828.50    
18 AUG 2026,AHLADA,EQ,AHLADA ENGINEERS LIMITED ,Listed    ,18 AUG 2026,              10.00,          12921000,             36.45,      470712030.00    
18 AUG 2026,AHLEAST,EQ,ASIAN HOTELS (EAST) LTD  ,Listed    ,18 AUG 2026,              10.00,          17291696,            139.55,     2412883259.85   
18 AUG 2026,AHLUCONT,EQ,AHLUWALIA CONT IND LTD   ,Listed    ,18 AUG 2026,               2.00,          66987560,            707.70,    47407096212.00  
18 AUG 2026,AHLWEST,BE,ASIAN HOTELS (WEST) LTD  ,Listed    ,18 AUG 2026,              10.00,          11651210,            536.00,     6245048560.00   
18 AUG 2026,AIAENG,EQ,AIA ENGINEERING LIMITED  ,Listed    ,18 AUG 2026,               2.00,          93320370,           4447.60,   415051677612.00    
18 AUG 2026,AIIL,EQ,AUTHUM INVEST & INFRA LTD,Listed    ,18 AUG 2026,               1.00,         849225500,            553.25,   469834007875.00      
18 AUG 2026,AILIMITED,SM,ABHISHEK INTEGRATIONS LTD,Listed    ,17 AUG 2026,              10.00,           6338070,             34.10,      216128187.00 
18 AUG 2026,AIMTRON,SM,AIMTRON ELECTRONICS LTD  ,Listed    ,18 AUG 2026,              10.00,          20609177,           1742.60,    35913551840.20   
18 AUG 2026,AIRAN,EQ,AIRAN LIMITED            ,Listed    ,18 AUG 2026,               2.00,         125020000,             15.10,     1890302400.00     
18 AUG 2026,AIROLAM,EQ,AIRO LAM LIMITED         ,Listed    ,18 AUG 2026,              10.00,          15002000,             87.90,     1318825820.00   
18 AUG 2026,AISL,SM,ANI INTEGRATED SERV LTD. ,Listed    ,14 AUG 2026,              10.00,          11687200,             58.00,      677857600.00      
18 AUG 2026,AJANTPHARM,EQ,AJANTA PHARMA LIMITED    ,Listed    ,18 AUG 2026,               2.00,         124935624,           3706.40,   463061396793.60
18 AUG 2026,AJAXENGG,EQ,AJAX ENGINEERING LIMITED ,Listed    ,18 AUG 2026,               1.00,         114406800,            558.40,    63884757120.00  
18 AUG 2026,AJMERA,EQ,AJMERA REALTY & INF I LTD,Listed    ,18 AUG 2026,               2.00,         196795650,            116.60,    22942436877.00    
18 AUG 2026,AJOONI,EQ,AJOONI BIOTECH LIMITED   ,Listed    ,18 AUG 2026,               2.00,         172243598,              3.80,      657970544.35    
18 AUG 2026,AKANKSHA,SM,AKANKSHA POWER N INFRA L ,Listed    ,18 AUG 2026,              10.00,          19580520,            119.65,     2342809218.00  
18 AUG 2026,AKASH,EQ,AKASH INFRA-PROJECTS LTD ,Listed    ,18 AUG 2026,              10.00,          16862534,             25.10,      422912352.70     
18 AUG 2026,AKCAPIT,EQ,A K CAPITAL SERVICES LTD.,Permitted ,18 AUG 2026,              10.00,           6600000,           1762.70,    11633820000.00   
18 AUG 2026,AKG,EQ,AKG EXIM LIMITED         ,Listed    ,18 AUG 2026,              10.00,          31776576,              9.00,      285671418.25       
18 AUG 2026,AKI,EQ,AKI INDIA LIMITED        ,Listed    ,18 AUG 2026,               2.00,         103205956,              4.20,      432432955.65       
18 AUG 2026,AKIKO,SM,AKIKO GLOBAL SERVICES L  ,Listed    ,18 AUG 2026,              10.00,          10769600,            378.70,     4078447520.00     
18 AUG 2026,AKSHAR,EQ,AKSHAR SPINTEX LIMITED   ,Listed    ,18 AUG 2026,               1.00,         787468500,              0.40,      322862085.00    
18 AUG 2026,AKSHARCHEM,BE,AKSHARCHEM INDIA LIMITED ,Listed    ,18 AUG 2026,              10.00,           8033099,            301.05,     2418525115.95
18 AUG 2026,AKSHOPTFBR,BE,AKSH OPTIFIBRE  LTD      ,Listed    ,18 AUG 2026,               5.00,         162697971,              7.30,     1190949147.70
18 AUG 2026,AKUMS,EQ,AKUMS DRUGS AND PHARMA L ,Listed    ,18 AUG 2026,               2.00,         157393988,            744.15,   117124736170.20     
18 AUG 2026,ALANKIT,EQ,ALANKIT LIMITED          ,Listed    ,18 AUG 2026,               1.00,         271158100,              8.15,     2204515353.00   
18 AUG 2026,ALBERTDAVD,EQ,ALBERT DAVID LIMITED     ,Listed    ,18 AUG 2026,              10.00,           5707162,            833.05,     4754351304.10
18 AUG 2026,ALCODIS,SM,ALCOKRAFT DISTILLERIE LTD,Listed    ,18 AUG 2026,              10.00,          10250000,             63.50,      650875000.00   
18 AUG 2026,ALEMBICLTD,EQ,ALEMBIC LIMITED          ,Listed    ,18 AUG 2026,               2.00,         256781828,             89.85,    23076982882.35
18 AUG 2026,ALFREDHE,EQ,ALFRED HERBERT INDIA L   ,Permitted ,18 AUG 2026,              10.00,            771429,           2985.60,     2303178422.40  
18 AUG 2026,ALGOQUANT,EQ,ALGOQUANT FINTECH LIMITED,Listed    ,18 AUG 2026,               1.00,         281096028,             66.25,    18628233775.55 
18 AUG 2026,ALICON,EQ,ALICON CASTALLOY LIMITED ,Listed    ,18 AUG 2026,               5.00,          16411840,            756.95,    12422942288.00    
18 AUG 2026,ALIVUS,EQ,ALIVUS LIFE SCIENCES LTD ,Listed    ,18 AUG 2026,               2.00,         122739448,           1398.70,   171675665917.60    
18 AUG 2026,ALKALI,BE,ALKALI METALS LTD        ,Listed    ,18 AUG 2026,              10.00,          10182506,             67.20,      684468053.30    
18 AUG 2026,ALKEM,EQ,ALKEM LABORATORIES LTD.  ,Listed    ,18 AUG 2026,               2.00,         119565000,           5475.00,   654618375000.00     
18 AUG 2026,ALKYLAMINE,EQ,ALKYL AMINES CHEM. LTD   ,Listed    ,18 AUG 2026,               2.00,          51144052,           1894.60,    96897520919.20
18 AUG 2026,ALLCARGO,EQ,ALLCARGO LOGISTICS LTD   ,Listed    ,18 AUG 2026,               2.00,        1497778469,              9.95,    14932851335.95  
18 AUG 2026,ALLDIGI,EQ,ALLDIGI TECH LIMITED     ,Listed    ,18 AUG 2026,              10.00,          15238326,            814.75,    12415426108.50   
18 AUG 2026,ALLETEC,ST,ALL E TECHNOLOGIES LTD   ,Listed    ,18 AUG 2026,              10.00,          20194176,            127.55,     2575767148.80   
18 AUG 2026,ALLTIME,EQ,ALL TIME PLASTICS LIMITED,Listed    ,18 AUG 2026,               2.00,          65507778,            214.00,    14018009414.20   
18 AUG 2026,ALMONDZ,EQ,ALMONDZ GLOBAL SEC LTD   ,Listed    ,18 AUG 2026,               1.00,         174899756,             14.10,     2462588564.50   
18 AUG 2026,ALOKINDS,EQ,ALOK INDUSTRIES LIMITED  ,Listed    ,18 AUG 2026,               1.00,        4965240401,             11.50,    57000959803.50  
18 AUG 2026,ALPA,EQ,ALPA LABORATORIES LTD    ,Listed    ,18 AUG 2026,              10.00,          21040600,             62.55,     1316299936.00      
18 AUG 2026,ALPEXSOLAR,SM,ALPEX SOLAR LIMITED      ,Listed    ,18 AUG 2026,              10.00,          25543000,            871.35,    22256893050.00
18 AUG 2026,ALPHAGEO,EQ,ALPHAGEO (INDIA) LIMITED ,Listed    ,18 AUG 2026,              10.00,           6364767,            352.25,     2242052823.40  
18 AUG 2026,ALPINETEX,EQ,ALPINE TEXWORLD LIMITED  ,Listed    ,18 AUG 2026,              10.00,          38247000,             60.45,     2312413620.00 
18 AUG 2026,ALUFLUOR,EQ,ALUFLUORIDE LTD.         ,Permitted ,18 AUG 2026,              10.00,           7820482,            440.30,     3443358224.60  
18 AUG 2026,ALUWIND,SM,ALUWIND INFRA-TECH LTD   ,Listed    ,18 AUG 2026,              10.00,          24847420,             48.40,     1202615128.00   
18 AUG 2026,AMAGI,EQ,AMAGI MEDIA LABS LIMITED ,Listed    ,18 AUG 2026,               5.00,         216338944,            579.15,   125292699417.60     
18 AUG 2026,AMAL,EQ,AMAL LTD.                ,Permitted ,18 AUG 2026,              10.00,          12362662,            740.45,     9153933077.90      
18 AUG 2026,AMANTA,BE,AMANTA HEALTHCARE LIMITED,Listed    ,18 AUG 2026,              10.00,          38829351,            172.30,     6689908883.80    
18 AUG 2026,AMARJOTHI,EQ,AMARJOTHI SPINNING MILL L,Permitted ,18 AUG 2026,              10.00,           6750000,            157.55,     1063597500.00 
18 AUG 2026,AMBAAUTO,SM,AMBA AUTO SALES AND SER L,Listed    ,18 AUG 2026,              10.00,          18324000,            106.00,     1942344000.00  
18 AUG 2026,AMBALALSA,EQ,AMBALAL SARABHAI ENT L   ,Permitted ,18 AUG 2026,              10.00,          76633296,             47.60,     3648511222.55 
18 AUG 2026,AMBANIORGO,SM,AMBANI ORGOCHEM LIMITED  ,Listed    ,18 AUG 2026,              10.00,           7658659,            115.00,      880745785.00
18 AUG 2026,AMBER,EQ,AMBER ENTERPRISES (I) LTD,Listed    ,18 AUG 2026,              10.00,          35267767,           7350.00,   259218087450.00     
18 AUG 2026,AMBICAAGAR,EQ,AMBICA AGAR & AROMAINDLTD,Listed    ,18 AUG 2026,              10.00,          17177400,             24.30,      417239046.00
18 AUG 2026,AMBIKCO,EQ,AMBIKA COTTON MILL LTD.  ,Listed    ,18 AUG 2026,              10.00,           5725000,           1610.70,     9221257500.00   
18 AUG 2026,AMBUJACEM,EQ,AMBUJA CEMENTS LTD       ,Listed    ,18 AUG 2026,               2.00,        2484817186,            412.40,  1024738607506.40 
18 AUG 2026,AMCL,SM,ANB METAL CAST LIMITED   ,Listed    ,18 AUG 2026,              10.00,          11834780,            386.00,     4568225080.00      
18 AUG 2026,AMDIND,EQ,AMD INDUSTRIES LIMITED   ,Listed    ,18 AUG 2026,              10.00,          19166749,             53.35,     1022546059.15    
18 AUG 2026,AMEYA,SM,AMEYA PRECISION ENG LTD  ,Listed    ,17 AUG 2026,              10.00,           7500000,            115.00,      862500000.00     
18 AUG 2026,AMIABLE,SM,AMIABLE LOGISTICS (I) LTD,Listed    ,13 AUG 2026,              10.00,           1748200,             65.00,      113633000.00   
18 AUG 2026,AMJLAND,EQ,AMJ LAND HOLDINGS LIMITED,Listed    ,18 AUG 2026,               2.00,          41000000,             38.75,     1587930000.00   
18 AUG 2026,AMNPLST,EQ,AMINES & PLASTICIZERS LTD,Listed    ,18 AUG 2026,               2.00,          55020000,            185.85,    10224366600.00   
18 AUG 2026,AMRUTANJAN,EQ,AMRUTAJAN HEALTH LTD     ,Listed    ,18 AUG 2026,               1.00,          28910630,            488.25,    14115615097.50
18 AUG 2026,ANANDRATHI,EQ,ANAND RATHI WEALTH LTD   ,Listed    ,18 AUG 2026,               5.00,         166041268,           2194.80,   364427375006.40
18 AUG 2026,ANANTAM,IV,ANANTAM HIGHWAYS TRUST   ,Listed    ,18 AUG 2026,             100.00,         217500000,            105.20,    22883175000.00   
18 AUG 2026,ANANTRAJ,EQ,ANANT RAJ LIMITED        ,Listed    ,18 AUG 2026,               2.00,         359876930,            627.05,   225660828956.50  
18 AUG 2026,ANAWIL,ST,ANAWIL WIRE AND ENGIN LTD,Listed    ,18 AUG 2026,              10.00,          24999800,            444.15,    11103661170.00    
