Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
22 SEP 2026,AGNI,SM,AGNI GREEN POWER LTD     ,Listed    ,22 SEP 2026,              10.00,          19534800,             16.00,      312556800.00      
22 SEP 2026,AGRITECH,EQ,AGRI-TECH (INDIA) LIMITED,Listed    ,22 SEP 2026,              10.00,           5940000,             97.40,      578437200.00  
22 SEP 2026,AGROPHOS,EQ,AGRO PHOS INDIA LIMITED  ,Listed    ,22 SEP 2026,              10.00,          20274115,             23.95,      485970536.55  
22 SEP 2026,AGSTRA,BZ,AGS TRANSACT TECH LTD    ,Listed    ,22 SEP 2026,              10.00,         128433076,              2.10,      269709459.60    
22 SEP 2026,AGUL,SM,A G UNIVERSAL LIMITED    ,Listed    ,09 SEP 2026,              10.00,           5484000,             45.75,      250893000.00      
22 SEP 2026,AHCL,EQ,ANLON HEALTHCARE LIMITED ,Listed    ,22 SEP 2026,               2.00,         531515000,             28.85,    15339522900.00      
22 SEP 2026,AHIMSA,ST,AHIMSA INDUSTRIES LTD.   ,Listed    ,04 SEP 2026,              10.00,           5473990,             25.75,      140955242.50    
22 SEP 2026,AHLADA,EQ,AHLADA ENGINEERS LIMITED ,Listed    ,22 SEP 2026,              10.00,          12921000,             37.30,      481694880.00    
22 SEP 2026,AHLEAST,EQ,ASIAN HOTELS (EAST) LTD  ,Listed    ,22 SEP 2026,              10.00,          17291696,            135.15,     2336626880.50   
22 SEP 2026,AHLUCONT,EQ,AHLUWALIA CONT IND LTD   ,Listed    ,22 SEP 2026,               2.00,          66987560,            582.40,    39013554944.00  
22 SEP 2026,AHLWEST,BE,ASIAN HOTELS (WEST) LTD  ,Listed    ,22 SEP 2026,              10.00,          11651210,            545.00,     6349909450.00   
22 SEP 2026,AIAENG,EQ,AIA ENGINEERING LIMITED  ,Listed    ,22 SEP 2026,               2.00,          93320370,           3923.40,   366133139658.00    
22 SEP 2026,AIIL,EQ,AUTHUM INVEST & INFRA LTD,Listed    ,22 SEP 2026,               1.00,         849225500,            546.90,   464441425950.00      
22 SEP 2026,AILIMITED,SM,ABHISHEK INTEGRATIONS LTD,Listed    ,22 SEP 2026,              10.00,          12676140,             15.60,      197747784.00 
22 SEP 2026,AIMTRON,SM,AIMTRON ELECTRONICS LTD  ,Listed    ,22 SEP 2026,              10.00,          20609177,           1818.10,    37469544703.70   
22 SEP 2026,AIRAN,EQ,AIRAN LIMITED            ,Listed    ,22 SEP 2026,               2.00,         125020000,             17.00,     2127840400.00     
22 SEP 2026,AIROLAM,EQ,AIRO LAM LIMITED         ,Listed    ,22 SEP 2026,              10.00,          15002000,             87.70,     1315525380.00   
22 SEP 2026,AISL,SM,ANI INTEGRATED SERV LTD. ,Listed    ,22 SEP 2026,              10.00,          11687200,             56.90,      665001680.00      
22 SEP 2026,AJANTPHARM,EQ,AJANTA PHARMA LIMITED    ,Listed    ,22 SEP 2026,               2.00,         124935624,           3519.30,   439685941543.20
22 SEP 2026,AJAXENGG,EQ,AJAX ENGINEERING LIMITED ,Listed    ,22 SEP 2026,               1.00,         114406800,            564.60,    64594079280.00  
22 SEP 2026,AJMERA,EQ,AJMERA REALTY & INF I LTD,Listed    ,22 SEP 2026,               2.00,         196795650,            119.85,    23589894565.50    
22 SEP 2026,AJOONI,EQ,AJOONI BIOTECH LIMITED   ,Listed    ,22 SEP 2026,               2.00,         172243598,              3.15,      544289769.70    
22 SEP 2026,AKANKSHA,SM,AKANKSHA POWER N INFRA L ,Listed    ,22 SEP 2026,              10.00,          19580520,            143.95,     2818615854.00  
22 SEP 2026,AKASH,EQ,AKASH INFRA-PROJECTS LTD ,Listed    ,22 SEP 2026,              10.00,          16862534,             25.00,      421394724.65     
22 SEP 2026,AKCAPIT,EQ,A K CAPITAL SERVICES LTD.,Permitted ,22 SEP 2026,              10.00,           6600000,           1766.80,    11660880000.00   
22 SEP 2026,AKG,EQ,AKG EXIM LIMITED         ,Listed    ,22 SEP 2026,              10.00,          31776576,             10.20,      324121075.20       
22 SEP 2026,AKI,BE,AKI INDIA LIMITED        ,Listed    ,22 SEP 2026,               2.00,         103205956,              6.40,      662582237.50       
22 SEP 2026,AKIKO,SM,AKIKO GLOBAL SERVICES L  ,Listed    ,22 SEP 2026,              10.00,          10769600,            430.00,     4630928000.00     
22 SEP 2026,AKSHAR,EQ,AKSHAR SPINTEX LIMITED   ,Listed    ,22 SEP 2026,               1.00,         787468500,              0.40,      322862085.00    
22 SEP 2026,AKSHARCHEM,BE,AKSHARCHEM INDIA LIMITED ,Listed    ,22 SEP 2026,              10.00,           8033099,            395.90,     3180303894.10
22 SEP 2026,AKSHOPTFBR,BE,AKSH OPTIFIBRE  LTD      ,Listed    ,22 SEP 2026,               5.00,         162697971,              7.15,     1160036533.25
22 SEP 2026,AKUMS,EQ,AKUMS DRUGS AND PHARMA L ,Listed    ,22 SEP 2026,               2.00,         157393988,            807.90,   127158602905.20     
22 SEP 2026,ALANKIT,EQ,ALANKIT LIMITED          ,Listed    ,22 SEP 2026,               1.00,         271158100,              7.95,     2152995314.00   
22 SEP 2026,ALBERTDAVD,EQ,ALBERT DAVID LIMITED     ,Listed    ,22 SEP 2026,              10.00,           5707162,            848.90,     4844809821.80
22 SEP 2026,ALCODIS,SM,ALCOKRAFT DISTILLERIE LTD,Listed    ,22 SEP 2026,              10.00,          10250000,             65.00,      666250000.00   
22 SEP 2026,ALEMBICLTD,EQ,ALEMBIC LIMITED          ,Listed    ,22 SEP 2026,               2.00,         256781828,            104.80,    26908167756.10
22 SEP 2026,ALFREDHE,EQ,ALFRED HERBERT INDIA L   ,Permitted ,22 SEP 2026,              10.00,            771429,           2811.00,     2168486919.00  
22 SEP 2026,ALGOQUANT,EQ,ALGOQUANT FINTECH LIMITED,Listed    ,22 SEP 2026,               1.00,         281096028,             72.25,    20306377062.70 
22 SEP 2026,ALICON,EQ,ALICON CASTALLOY LIMITED ,Listed    ,22 SEP 2026,               5.00,          16411840,            744.50,    12218614880.00    
