Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
17 SEP 2026,ABCAPITAL,EQ,ADITYA BIRLA CAPITAL LTD.,Listed    ,17 SEP 2026,              10.00,        2621853064,            390.00,  1022522694960.00 
17 SEP 2026,ABCOTS,EQ,A B COTSPIN INDIA LIMITED,Listed    ,17 SEP 2026,              10.00,          21963620,            210.85,     4630590004.60    
17 SEP 2026,ABDL,EQ,ALLIED BLEND N DISTILS L ,Listed    ,17 SEP 2026,               2.00,         279710151,            653.10,   182678699618.10      
17 SEP 2026,ABFRL,EQ,ADITYA BIRLA FASHION & RT,Listed    ,17 SEP 2026,              10.00,        1220510115,             50.45,    61574735301.75     
17 SEP 2026,ABH,SM,ABH HEALTHCARE LIMITED   ,Listed    ,17 SEP 2026,              10.00,          11429600,             39.80,      454898080.00       
17 SEP 2026,ABHAPOWER,SM,ABHA POWER N STEEL LTD   ,Listed    ,17 SEP 2026,              10.00,          18587830,             23.70,      440531571.00 
17 SEP 2026,ABINFRA,BE,A B INFRABUILD LIMITED   ,Listed    ,17 SEP 2026,               1.00,         638789360,             11.00,     7039458747.20   
17 SEP 2026,ABLBL,EQ,ADITYA BIRLA LIFES BRAN L,Listed    ,17 SEP 2026,              10.00,        1220521649,             82.40,   100583189094.10     
17 SEP 2026,ABMINTLLTD,BE,ABM INTERNATIONAL LTD    ,Listed    ,17 SEP 2026,              10.00,           9408000,             51.00,      479808000.00
17 SEP 2026,ABMKNO,EQ,A B M KNOWLEDGEWARE LTD. ,Permitted ,17 SEP 2026,               5.00,          20002200,            174.35,     3487783614.00    
17 SEP 2026,ABREL,EQ,ADITYA BIRLA REAL EST LTD,Listed    ,17 SEP 2026,              10.00,         111695680,           1257.40,   140446148032.00     
17 SEP 2026,ABSLAMC,EQ,ADIT BIRL SUN LIF AMC LTD,Listed    ,17 SEP 2026,               5.00,         289175042,           1090.10,   315229713284.20   
17 SEP 2026,ABSMARINE,SM,ABS MARINE SERVICES LTD  ,Listed    ,17 SEP 2026,              10.00,          24550000,            304.60,     7477930000.00 
17 SEP 2026,ACC,EQ,ACC LIMITED              ,Listed    ,17 SEP 2026,              10.00,         187787263,           1232.50,   231447801647.50       
17 SEP 2026,ACCELYA,EQ,ACCELYA SOLN INDIA LTD   ,Listed    ,17 SEP 2026,              10.00,          14926261,           1122.00,    16747264842.00   
17 SEP 2026,ACCENTMIC,SM,ACCENT MICROCELL LIMITED ,Listed    ,17 SEP 2026,              10.00,          23989020,            679.05,    16289744031.00 
17 SEP 2026,ACCORD,ST,ACCORD SYNERGY LIMITED   ,Listed    ,04 SEP 2026,              10.00,           3872000,            188.45,      729678400.00    
17 SEP 2026,ACCPL,ST,ACCRETION PHARMA LIMITED ,Listed    ,17 SEP 2026,              10.00,          11116000,            210.85,     2343808600.00     
17 SEP 2026,ACCURACY,BE,ACCURACY SHIPPING LIMITED,Listed    ,17 SEP 2026,               1.00,         150560000,              4.65,      700104000.00  
17 SEP 2026,ACE,EQ,ACTION CONST EQUIP LTD   ,Listed    ,17 SEP 2026,               2.00,         119083196,           1205.60,   143566701097.60       
17 SEP 2026,ACEINTEG,EQ,ACE INTEGRATED SOLU. LTD.,Listed    ,17 SEP 2026,              10.00,          10200000,             18.00,      183600000.00  
17 SEP 2026,ACETEC,SM,ACETECH E-COMMERCE LTD   ,Listed    ,15 SEP 2026,              10.00,          16383735,            150.45,     2464932930.75    
17 SEP 2026,ACGL,EQ,AUTOMOBILE CORPN OF GOA L,Permitted ,17 SEP 2026,              10.00,           6088622,           1774.00,    10801215428.00      
17 SEP 2026,ACI,EQ,ARCHEAN CHEMICAL IND LTD ,Listed    ,17 SEP 2026,               2.00,         123458394,            462.40,    57087161385.60       
17 SEP 2026,ACL,EQ,ANDHRA CEMENTS LIMITED   ,Listed    ,17 SEP 2026,              10.00,          92172140,             42.00,     3869386437.20       
17 SEP 2026,ACMESOLAR,EQ,ACME SOLAR HOLDINGS LTD  ,Listed    ,17 SEP 2026,               2.00,         706874336,            411.30,   290737414396.80 
17 SEP 2026,ACSTECH,BE,A C S TECHNOLOGIES LTD.  ,Permitted ,17 SEP 2026,              10.00,          60681608,             63.00,     3822941304.00   
17 SEP 2026,ACTIVEINFR,SM,ACTIVE INFRASTRUCTURES L ,Listed    ,15 SEP 2026,               5.00,          15015016,            171.00,     2567567736.00
17 SEP 2026,ACUTAAS,EQ,ACUTAAS CHEMICALS LIMITED,Listed    ,17 SEP 2026,               5.00,          81871122,           3315.10,   271410956542.20   
17 SEP 2026,ADANIENSOL,EQ,ADANI ENERGY SOLUTION LTD,Listed    ,17 SEP 2026,              10.00,        1201282642,           1386.80,  1665938767925.60
17 SEP 2026,ADANIENT,EQ,ADANI ENTERPRISES LIMITED,Listed    ,17 SEP 2026,               1.00,        1300905023,           2923.20,  3802805563233.60  
17 SEP 2026,ADANIGREEN,EQ,ADANI GREEN ENERGY LTD   ,Listed    ,17 SEP 2026,              10.00,        1647176155,           1274.20,  2098831856701.00
17 SEP 2026,ADANIPORTS,EQ,ADANI PORT & SEZ LTD     ,Listed    ,17 SEP 2026,               2.00,        2303959098,           1738.30,  4004972100053.40
17 SEP 2026,ADANIPOWER,EQ,ADANI POWER LTD          ,Listed    ,17 SEP 2026,               2.00,       19284694705,            205.90,  3971104333653.60
17 SEP 2026,ADDICTIVE,SM,ADDICTIVE LEARNING TECH L,Listed    ,17 SEP 2026,              10.00,          15909732,             45.00,      715937940.00 
17 SEP 2026,ADDIND,EQ,ADDI INDUSTRIES LTD.     ,Permitted ,17 SEP 2026,               5.00,          10796574,             78.45,      846991230.30    
17 SEP 2026,ADFFOODS,EQ,ADF FOODS LIMITED        ,Listed    ,17 SEP 2026,               2.00,         109863595,            267.75,    29415977561.25  
17 SEP 2026,ADISOFT,SM,ADISOFT TECHNOLOGIES LTD ,Listed    ,17 SEP 2026,              10.00,          16318000,            228.85,     3734374300.00   
17 SEP 2026,ADL,EQ,ARCHIDPLY DECOR LIMITED  ,Listed    ,17 SEP 2026,              10.00,           5566250,             72.05,      400936987.50       
17 SEP 2026,ADOR,EQ,ADOR WELDING LTD         ,Listed    ,17 SEP 2026,              10.00,          17402815,           1564.30,    27223223504.50      
17 SEP 2026,ADROITINFO,EQ,ADROIT INFOTECH LIMITED  ,Listed    ,17 SEP 2026,              10.00,          54177208,             11.20,      607868273.75
17 SEP 2026,ADSL,EQ,ALLIED DIGITAL SERV. LTD ,Listed    ,17 SEP 2026,               5.00,          56568528,             97.00,     5486581530.70      
17 SEP 2026,ADVAIT,EQ,ADVAIT ENRGY TRANSITION L,Listed    ,17 SEP 2026,              10.00,          10943011,           1990.40,    21780969094.40    
17 SEP 2026,ADVANCE,EQ,ADVANCE AGROLIFE LIMITED ,Listed    ,17 SEP 2026,              10.00,          64285720,            111.65,     7178786352.40   
17 SEP 2026,ADVANIHOTR,EQ,ADVANI HOT.& RES.(I) LTD ,Listed    ,17 SEP 2026,               2.00,          92438500,             47.60,     4401921370.00
17 SEP 2026,ADVENTHTL,EQ,ADVENT HOTELS INTERNATI L,Listed    ,17 SEP 2026,              10.00,          53942887,            127.05,     6852904364.50 
17 SEP 2026,ADVENZYMES,EQ,ADVANCED ENZYME TECH LTD ,Listed    ,17 SEP 2026,               2.00,         111976150,            288.10,    32260328815.00
17 SEP 2026,ADVIKCA,EQ,ADVIK CAPITAL LTD.       ,Permitted ,17 SEP 2026,               1.00,         608520425,              0.95,      590264812.25   
17 SEP 2026,AEGISLOG,EQ,AEGIS LOGISTICS LIMITED  ,Listed    ,17 SEP 2026,               1.00,         351000000,           1353.80,   475183800000.00  
17 SEP 2026,AEGISVOPAK,EQ,AEGIS VOPAK TERMINALS LTD,Listed    ,17 SEP 2026,              10.00,        1107991489,            310.70,   344252955632.30
17 SEP 2026,AEPL,EQ,ARTEMIS ELECTRICALS & P L,Listed    ,17 SEP 2026,               1.00,         251036900,             15.80,     3961362282.00      
17 SEP 2026,AEQUS,EQ,AEQUS LIMITED            ,Listed    ,17 SEP 2026,              10.00,         670665635,            229.35,   153803750074.55     
17 SEP 2026,AEROENTER,EQ,AEROFLEX ENTERPRISES LTD ,Listed    ,17 SEP 2026,               2.00,         113085000,            122.95,    13902669900.00 
17 SEP 2026,AEROFLEX,EQ,AEROFLEX INDUSTRIES LTD  ,Listed    ,17 SEP 2026,               2.00,         132330768,            497.60,    65847790156.80  
17 SEP 2026,AERON,SM,AERON COMPOSITE LIMITED  ,Listed    ,17 SEP 2026,              10.00,          17020000,             80.00,     1361600000.00     
17 SEP 2026,AERONEU,EQ,AEROFLEX NEU LIMITED     ,Listed    ,17 SEP 2026,              10.00,          25796000,             66.60,     1718271560.00   
17 SEP 2026,AEROPLANE,EQ,AMIR CHAND JAG KUM (E) L ,Listed    ,17 SEP 2026,              10.00,         103551556,            193.70,    20057936397.20 
17 SEP 2026,AESTHETIK,SM,AESTHETIK ENGINEERS LTD  ,Listed    ,17 SEP 2026,              10.00,          17220175,             69.75,     1201107206.25 
17 SEP 2026,AETHER,EQ,AETHER INDUSTRIES LIMITED,Listed    ,17 SEP 2026,              10.00,         132712576,           1623.30,   215432324620.80    
17 SEP 2026,AFCONS,EQ,AFCONS INFRASTRUCTURE LTD,Listed    ,17 SEP 2026,              10.00,         367784631,            267.30,    98308831866.30    
17 SEP 2026,AFFLE,EQ,AFFLE 3I LIMITED         ,Listed    ,17 SEP 2026,               2.00,         140796384,           1545.60,   217614891110.40     
17 SEP 2026,AFFORDABLE,EQ,AFFORD ROBO & AUTO LTD   ,Listed    ,17 SEP 2026,              10.00,          11851105,            167.30,     1982808377.55
17 SEP 2026,AFIL,EQ,AKME FINTRADE (INDIA) LTD,Listed    ,17 SEP 2026,               1.00,         426749960,              8.35,     3571897165.20      
17 SEP 2026,AFSL,EQ,ABANS FINANCIAL SRVCS LTD,Listed    ,17 SEP 2026,               2.00,          50792840,            201.00,    10209360840.00      
17 SEP 2026,AGARIND,EQ,AGARWAL INDS CORP LTD.   ,Listed    ,17 SEP 2026,              10.00,          14957789,            407.75,     6099038464.75   
17 SEP 2026,AGARWALEYE,EQ,DR AGARWALS HEALTH CARE L,Listed    ,17 SEP 2026,               1.00,         316983028,            500.15,   158539061454.20
17 SEP 2026,AGARWALFT,SM,AGARWAL FLOAT GLASS I LTD,Listed    ,10 SEP 2026,              10.00,           7243488,             26.70,      193401129.60 
17 SEP 2026,AGARWALTUF,SM,AGARWAL TOUGH GLASS IND L,Listed    ,17 SEP 2026,              10.00,          17674600,            159.70,     2822633620.00
17 SEP 2026,AGI,EQ,AGI GREENPAC LIMITED     ,Listed    ,17 SEP 2026,               2.00,          64697381,            733.75,    47471703308.75       
17 SEP 2026,AGIIL,EQ,AGI INFRA LIMITED        ,Listed    ,17 SEP 2026,               1.00,         124997388,            266.15,    33268054816.20     
17 SEP 2026,AGL,EQ,ALLCARGO GLOBAL LIMITED  ,Listed    ,17 SEP 2026,               2.00,         982782096,             13.90,    13641015492.50       
17 SEP 2026,AGNI,SM,AGNI GREEN POWER LTD     ,Listed    ,17 SEP 2026,              10.00,          19534800,             15.50,      302789400.00      
17 SEP 2026,AGRITECH,EQ,AGRI-TECH (INDIA) LIMITED,Listed    ,17 SEP 2026,              10.00,           5940000,             96.40,      572734800.00  
17 SEP 2026,AGROPHOS,EQ,AGRO PHOS INDIA LIMITED  ,Listed    ,17 SEP 2026,              10.00,          20274115,             23.45,      475225255.60  
17 SEP 2026,AGSTRA,BZ,AGS TRANSACT TECH LTD    ,Listed    ,17 SEP 2026,              10.00,         128433076,              1.95,      250444498.20    
17 SEP 2026,AGUL,SM,A G UNIVERSAL LIMITED    ,Listed    ,09 SEP 2026,              10.00,           5484000,             45.75,      250893000.00      
17 SEP 2026,AHCL,EQ,ANLON HEALTHCARE LIMITED ,Listed    ,17 SEP 2026,               2.00,         531515000,             21.85,    11608287600.00      
17 SEP 2026,AHIMSA,ST,AHIMSA INDUSTRIES LTD.   ,Listed    ,04 SEP 2026,              10.00,           5473990,             25.75,      140955242.50    
17 SEP 2026,AHLADA,EQ,AHLADA ENGINEERS LIMITED ,Listed    ,17 SEP 2026,              10.00,          12921000,             39.35,      508182930.00    
17 SEP 2026,AHLEAST,EQ,ASIAN HOTELS (EAST) LTD  ,Listed    ,17 SEP 2026,              10.00,          17291696,            134.95,     2333860209.10   
17 SEP 2026,AHLUCONT,EQ,AHLUWALIA CONT IND LTD   ,Listed    ,17 SEP 2026,               2.00,          66987560,            567.60,    38022139056.00  
17 SEP 2026,AHLWEST,BE,ASIAN HOTELS (WEST) LTD  ,Listed    ,17 SEP 2026,              10.00,          11651210,            551.95,     6430885359.50   
17 SEP 2026,AIAENG,EQ,AIA ENGINEERING LIMITED  ,Listed    ,17 SEP 2026,               2.00,          93320370,           3983.40,   371732361858.00    
17 SEP 2026,AIIL,EQ,AUTHUM INVEST & INFRA LTD,Listed    ,17 SEP 2026,               1.00,         849225500,            527.20,   447711683600.00      
17 SEP 2026,AILIMITED,SM,ABHISHEK INTEGRATIONS LTD,Listed    ,17 SEP 2026,              10.00,          12676140,             18.15,      230071941.00 
17 SEP 2026,AIMTRON,SM,AIMTRON ELECTRONICS LTD  ,Listed    ,17 SEP 2026,              10.00,          20609177,           1616.45,    33313704161.65   
17 SEP 2026,AIRAN,EQ,AIRAN LIMITED            ,Listed    ,17 SEP 2026,               2.00,         125020000,             16.70,     2087834000.00     
17 SEP 2026,AIROLAM,EQ,AIRO LAM LIMITED         ,Listed    ,17 SEP 2026,              10.00,          15002000,             86.15,     1292422300.00   
17 SEP 2026,AISL,SM,ANI INTEGRATED SERV LTD. ,Listed    ,16 SEP 2026,              10.00,          11687200,             54.10,      632277520.00      
17 SEP 2026,AJANTPHARM,EQ,AJANTA PHARMA LIMITED    ,Listed    ,17 SEP 2026,               2.00,         124935624,           3500.50,   437337151812.00
17 SEP 2026,AJAXENGG,EQ,AJAX ENGINEERING LIMITED ,Listed    ,17 SEP 2026,               1.00,         114406800,            566.60,    64822892880.00  
17 SEP 2026,AJMERA,EQ,AJMERA REALTY & INF I LTD,Listed    ,17 SEP 2026,               2.00,         196795650,            113.80,    22395344970.00    
17 SEP 2026,AJOONI,EQ,AJOONI BIOTECH LIMITED   ,Listed    ,17 SEP 2026,               2.00,         172243598,              3.25,      563236565.45    
17 SEP 2026,AKANKSHA,SM,AKANKSHA POWER N INFRA L ,Listed    ,17 SEP 2026,              10.00,          19580520,            133.00,     2604209160.00  
17 SEP 2026,AKASH,EQ,AKASH INFRA-PROJECTS LTD ,Listed    ,17 SEP 2026,              10.00,          16862534,             24.25,      409085074.85     
17 SEP 2026,AKCAPIT,EQ,A K CAPITAL SERVICES LTD.,Permitted ,17 SEP 2026,              10.00,           6600000,           1748.40,    11539440000.00   
17 SEP 2026,AKG,EQ,AKG EXIM LIMITED         ,Listed    ,17 SEP 2026,              10.00,          31776576,             10.30,      327934264.30       
17 SEP 2026,AKI,BE,AKI INDIA LIMITED        ,Listed    ,17 SEP 2026,               2.00,         103205956,              5.80,      600658663.90       
17 SEP 2026,AKIKO,SM,AKIKO GLOBAL SERVICES L  ,Listed    ,17 SEP 2026,              10.00,          10769600,            421.05,     4534540080.00     
17 SEP 2026,AKSHAR,EQ,AKSHAR SPINTEX LIMITED   ,Listed    ,17 SEP 2026,               1.00,         787468500,              0.40,      322862085.00    
17 SEP 2026,AKSHARCHEM,BE,AKSHARCHEM INDIA LIMITED ,Listed    ,17 SEP 2026,              10.00,           8033099,            373.50,     3000362476.50
17 SEP 2026,AKSHOPTFBR,BE,AKSH OPTIFIBRE  LTD      ,Listed    ,17 SEP 2026,               5.00,         162697971,              8.00,     1304837727.40
17 SEP 2026,AKUMS,EQ,AKUMS DRUGS AND PHARMA L ,Listed    ,17 SEP 2026,               2.00,         157393988,            766.70,   120673970599.60     
17 SEP 2026,ALANKIT,EQ,ALANKIT LIMITED          ,Listed    ,17 SEP 2026,               1.00,         271158100,              7.65,     2079782627.00   
17 SEP 2026,ALBERTDAVD,EQ,ALBERT DAVID LIMITED     ,Listed    ,17 SEP 2026,              10.00,           5707162,            838.45,     4785169978.90
17 SEP 2026,ALCODIS,SM,ALCOKRAFT DISTILLERIE LTD,Listed    ,17 SEP 2026,              10.00,          10250000,             66.90,      685725000.00   
17 SEP 2026,ALEMBICLTD,EQ,ALEMBIC LIMITED          ,Listed    ,17 SEP 2026,               2.00,         256781828,            102.70,    26376629372.15
17 SEP 2026,ALFREDHE,EQ,ALFRED HERBERT INDIA L   ,Permitted ,17 SEP 2026,              10.00,            771429,           2820.00,     2175429780.00  
17 SEP 2026,ALGOQUANT,EQ,ALGOQUANT FINTECH LIMITED,Listed    ,17 SEP 2026,               1.00,         281096028,             70.15,    19713264443.65 
17 SEP 2026,ALICON,EQ,ALICON CASTALLOY LIMITED ,Listed    ,17 SEP 2026,               5.00,          16411840,            695.15,    11408690576.00    
17 SEP 2026,ALIVUS,EQ,ALIVUS LIFE SCIENCES LTD ,Listed    ,17 SEP 2026,               2.00,         122739448,           1387.80,   170337805934.40    
17 SEP 2026,ALKALI,EQ,ALKALI METALS LTD        ,Listed    ,17 SEP 2026,              10.00,          10182506,             73.05,      743832063.30    
17 SEP 2026,ALKEM,EQ,ALKEM LABORATORIES LTD.  ,Listed    ,17 SEP 2026,               2.00,         119565000,           5348.50,   639493402500.00     
17 SEP 2026,ALKYLAMINE,EQ,ALKYL AMINES CHEM. LTD   ,Listed    ,17 SEP 2026,               2.00,          51144052,           1843.80,    94299403077.60
17 SEP 2026,ALLCARGO,EQ,ALLCARGO LOGISTICS LTD   ,Listed    ,17 SEP 2026,               2.00,        1497778469,             11.05,    16520496513.05  
17 SEP 2026,ALLDIGI,EQ,ALLDIGI TECH LIMITED     ,Listed    ,17 SEP 2026,              10.00,          15238326,            784.55,    11955228663.30   
17 SEP 2026,ALLETEC,SM,ALL E TECHNOLOGIES LTD   ,Listed    ,17 SEP 2026,              10.00,          20194176,            125.55,     2535378796.80   
17 SEP 2026,ALLTIME,EQ,ALL TIME PLASTICS LIMITED,Listed    ,17 SEP 2026,               2.00,          65507778,            208.00,    13626272901.80   
17 SEP 2026,ALMONDZ,EQ,ALMONDZ GLOBAL SEC LTD   ,Listed    ,17 SEP 2026,               1.00,         174899756,             18.40,     3219904507.95   
17 SEP 2026,ALOKINDS,EQ,ALOK INDUSTRIES LIMITED  ,Listed    ,17 SEP 2026,               1.00,        4965240401,              7.05,    35004944827.05  
17 SEP 2026,ALPA,EQ,ALPA LABORATORIES LTD    ,Listed    ,17 SEP 2026,              10.00,          21040600,             59.65,     1254861384.00      
17 SEP 2026,ALPEXSOLAR,SM,ALPEX SOLAR LIMITED      ,Listed    ,17 SEP 2026,              10.00,          25543000,            911.60,    23284998800.00
17 SEP 2026,ALPHAGEO,BE,ALPHAGEO (INDIA) LIMITED ,Listed    ,17 SEP 2026,              10.00,           6364767,            294.95,     1877288026.65  
17 SEP 2026,ALPINETEX,EQ,ALPINE TEXWORLD LIMITED  ,Listed    ,17 SEP 2026,              10.00,          38247000,             52.90,     2023266300.00 
17 SEP 2026,ALUFLUOR,EQ,ALUFLUORIDE LTD.         ,Permitted ,17 SEP 2026,              10.00,           7820482,            492.20,     3849241240.40  
17 SEP 2026,ALUWIND,SM,ALUWIND INFRA-TECH LTD   ,Listed    ,17 SEP 2026,              10.00,          24847420,             49.20,     1222493064.00   
17 SEP 2026,AMAGI,EQ,AMAGI MEDIA LABS LIMITED ,Listed    ,17 SEP 2026,               5.00,         216338944,            574.35,   124254272486.40     
17 SEP 2026,AMAL,EQ,AMAL LTD.                ,Permitted ,17 SEP 2026,              10.00,          12362662,            723.00,     8938204626.00      
17 SEP 2026,AMANTA,BE,AMANTA HEALTHCARE LIMITED,Listed    ,17 SEP 2026,              10.00,          38829351,            189.95,     7375635222.45    
17 SEP 2026,AMARJOTHI,EQ,AMARJOTHI SPINNING MILL L,Permitted ,17 SEP 2026,              10.00,           6750000,            148.90,     1004940000.00 
17 SEP 2026,AMBAAUTO,SM,AMBA AUTO SALES AND SER L,Listed    ,16 SEP 2026,              10.00,          18324000,             98.35,     1802165400.00  
17 SEP 2026,AMBALALSA,BE,AMBALAL SARABHAI ENT L   ,Permitted ,17 SEP 2026,              10.00,          76633296,             41.30,     3163422458.90 
17 SEP 2026,AMBANIORGO,SM,AMBANI ORGOCHEM LIMITED  ,Listed    ,17 SEP 2026,              10.00,           8638469,            112.45,      971395839.05
17 SEP 2026,AMBER,EQ,AMBER ENTERPRISES (I) LTD,Listed    ,17 SEP 2026,              10.00,          35267767,           7046.00,   248496686282.00     
17 SEP 2026,AMBICAAGAR,EQ,AMBICA AGAR & AROMAINDLTD,Listed    ,17 SEP 2026,              10.00,          17177400,             25.15,      431839836.00
17 SEP 2026,AMBIKCO,EQ,AMBIKA COTTON MILL LTD.  ,Listed    ,17 SEP 2026,              10.00,           5725000,           1568.80,     8981380000.00   
17 SEP 2026,AMBUJACEM,EQ,AMBUJA CEMENTS LTD       ,Listed    ,17 SEP 2026,               2.00,        2484817186,            383.25,   952306186534.50 
17 SEP 2026,AMCL,SM,ANB METAL CAST LIMITED   ,Listed    ,17 SEP 2026,              10.00,          11834780,            380.00,     4497216400.00      
17 SEP 2026,AMDIND,EQ,AMD INDUSTRIES LIMITED   ,Listed    ,17 SEP 2026,              10.00,          19166749,             66.60,     1276122148.40    
17 SEP 2026,AMEYA,SM,AMEYA PRECISION ENG LTD  ,Listed    ,17 SEP 2026,              10.00,           7500000,            135.80,     1018500000.00     
17 SEP 2026,AMIABLE,SM,AMIABLE LOGISTICS (I) LTD,Listed    ,17 SEP 2026,              10.00,           1748200,             70.20,      122723640.00   
17 SEP 2026,AMJLAND,EQ,AMJ LAND HOLDINGS LIMITED,Listed    ,17 SEP 2026,               2.00,          41000000,             36.50,     1495680000.00   
17 SEP 2026,AMNPLST,EQ,AMINES & PLASTICIZERS LTD,Listed    ,17 SEP 2026,               2.00,          55020000,            163.00,     8968260000.00   
17 SEP 2026,AMRUTANJAN,EQ,AMRUTAJAN HEALTH LTD     ,Listed    ,17 SEP 2026,               1.00,          28910630,            491.00,    14195119330.00
17 SEP 2026,ANANDRATHI,EQ,ANAND RATHI WEALTH LTD   ,Listed    ,17 SEP 2026,               5.00,         166041268,           2207.40,   366519494983.20
17 SEP 2026,ANANTAM,IV,ANANTAM HIGHWAYS TRUST   ,Listed    ,17 SEP 2026,             100.00,         217500000,            106.50,    23161575000.00   
17 SEP 2026,ANANTRAJ,EQ,ANANT RAJ LIMITED        ,Listed    ,17 SEP 2026,               2.00,         359876930,            596.90,   214810539517.00  
17 SEP 2026,ANAWIL,SM,ANAWIL WIRE AND ENGIN LTD,Listed    ,17 SEP 2026,              10.00,          24999800,            430.40,    10759913920.00    
